submission_id,QUD,RT,age,animal,comments,condition,education,endTime,experiment_id,gender,item_id,languages,modal,optionLeft,optionRight,prolific_id,question,response,startDate,startTime,timeSpent,trial_name,trial_number
2057,He is not a wolf.,5113,32,wolf,,non-intensified,Higher Degree,1625519460408,61,female,5,English ,non-modal,<b>-</b>,<b>+</b>,5cccacdd9bcf8d0017218f00,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,36,Mon Jul 05 2021 22:06:05 GMT+0100 (BST),1625519165423,4.916416666666667,slider_rating_custom,16
2057,He is not an actual lamb.,5214,32,lamb,,intensified,Higher Degree,1625519460408,61,female,2,English ,actual,<b>-</b>,<b>+</b>,5cccacdd9bcf8d0017218f00,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,35,Mon Jul 05 2021 22:06:05 GMT+0100 (BST),1625519165423,4.916416666666667,slider_rating_custom,17
2057,He is not a literal mouse.,10667,32,mouse,,intensified,Higher Degree,1625519460408,61,female,27,English ,literal,<b>-</b>,<b>+</b>,5cccacdd9bcf8d0017218f00,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,63,Mon Jul 05 2021 22:06:05 GMT+0100 (BST),1625519165423,4.916416666666667,slider_rating_custom,18
2057,He is not a lion.,5181,32,lion,,non-intensified,Higher Degree,1625519460408,61,female,13,English ,non-modal,<b>-</b>,<b>+</b>,5cccacdd9bcf8d0017218f00,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,73,Mon Jul 05 2021 22:06:05 GMT+0100 (BST),1625519165423,4.916416666666667,slider_rating_custom,19
2057,She is not a literal bee.,9599,32,bee,,intensified,Higher Degree,1625519460408,61,female,19,English ,literal,<b>-</b>,<b>+</b>,5cccacdd9bcf8d0017218f00,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,67,Mon Jul 05 2021 22:06:05 GMT+0100 (BST),1625519165423,4.916416666666667,slider_rating_custom,20
2057,She is not a real owl.,6114,32,owl,,intensified,Higher Degree,1625519460408,61,female,48,English ,real,<b>-</b>,<b>+</b>,5cccacdd9bcf8d0017218f00,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,73,Mon Jul 05 2021 22:06:05 GMT+0100 (BST),1625519165423,4.916416666666667,slider_rating_custom,21
2057,He is not a real snake.,4535,32,snake,,intensified,Higher Degree,1625519460408,61,female,52,English ,real,<b>-</b>,<b>+</b>,5cccacdd9bcf8d0017218f00,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,69,Mon Jul 05 2021 22:06:05 GMT+0100 (BST),1625519165423,4.916416666666667,slider_rating_custom,22
2057,He is not a rat.,2897,32,rat,,non-intensified,Higher Degree,1625519460408,61,female,33,English ,non-modal,<b>-</b>,<b>+</b>,5cccacdd9bcf8d0017218f00,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,71,Mon Jul 05 2021 22:06:05 GMT+0100 (BST),1625519165423,4.916416666666667,slider_rating_custom,23
2057,She is not an actual hen.,4751,32,hen,,intensified,Higher Degree,1625519460408,61,female,38,English ,actual,<b>-</b>,<b>+</b>,5cccacdd9bcf8d0017218f00,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,57,Mon Jul 05 2021 22:06:05 GMT+0100 (BST),1625519165423,4.916416666666667,slider_rating_custom,24
2057,She is not a hen.,5533,32,hen,,non-intensified,Higher Degree,1625519460408,61,female,37,English ,non-modal,<b>-</b>,<b>+</b>,5cccacdd9bcf8d0017218f00,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,70,Mon Jul 05 2021 22:06:05 GMT+0100 (BST),1625519165423,4.916416666666667,slider_rating_custom,25
2057,He is not a lamb.,5531,32,lamb,,non-intensified,Higher Degree,1625519460408,61,female,1,English ,non-modal,<b>-</b>,<b>+</b>,5cccacdd9bcf8d0017218f00,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,31,Mon Jul 05 2021 22:06:05 GMT+0100 (BST),1625519165423,4.916416666666667,slider_rating_custom,26
2056,He is not a literal mouse.,14635,19,mouse,,intensified,Graduated High School,1625519455115,61,male,27,"english, irish",literal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,9,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,1
2056,She is not a bat.,3344,19,bat,,non-intensified,Graduated High School,1625519455115,61,male,9,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,2
2056,He is not a lion.,2321,19,lion,,non-intensified,Graduated High School,1625519455115,61,male,13,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,3
2056,He is not a real wolf.,7096,19,wolf,,intensified,Graduated High School,1625519455115,61,male,8,"english, irish",real,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,4
2056,She is not an actual owl.,2687,19,owl,,intensified,Graduated High School,1625519455115,61,male,46,"english, irish",actual,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,5
2056,She is not a literal cow.,2745,19,cow,,intensified,Graduated High School,1625519455115,61,male,31,"english, irish",literal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,6
2056,She is not an owl.,4846,19,owl,,non-intensified,Graduated High School,1625519455115,61,male,45,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,46,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,7
2056,She is not a literal chicken.,3811,19,chicken,,intensified,Graduated High School,1625519455115,61,male,23,"english, irish",literal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,49,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,8
2056,He is not a wolf.,40287,19,wolf,,non-intensified,Graduated High School,1625519455115,61,male,5,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,50,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,9
2056,She is not a bee.,10081,19,bee,,non-intensified,Graduated High School,1625519455115,61,male,17,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,24,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,10
2056,He is not a lamb.,4978,19,lamb,,non-intensified,Graduated High School,1625519455115,61,male,1,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,21,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,11
2056,She is not a literal bat.,2797,19,bat,,intensified,Graduated High School,1625519455115,61,male,11,"english, irish",literal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,59,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,12
2056,He is not a literal lion.,2057,19,lion,,intensified,Graduated High School,1625519455115,61,male,15,"english, irish",literal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,66,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,13
2056,He is not a snake.,3846,19,snake,,non-intensified,Graduated High School,1625519455115,61,male,49,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,14
2056,He is not a rat.,4093,19,rat,,non-intensified,Graduated High School,1625519455115,61,male,33,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,15
2056,He is not an actual snake.,8450,19,snake,,intensified,Graduated High School,1625519455115,61,male,50,"english, irish",actual,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,69,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,16
2056,He is not an actual rat.,3245,19,rat,,intensified,Graduated High School,1625519455115,61,male,34,"english, irish",actual,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,17
2056,She is not a chicken.,4235,19,chicken,,non-intensified,Graduated High School,1625519455115,61,male,21,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,12,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,18
2056,He is not an actual weasel.,2897,19,weasel,,intensified,Graduated High School,1625519455115,61,male,42,"english, irish",actual,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,19
2056,She is not a cow.,2570,19,cow,,non-intensified,Graduated High School,1625519455115,61,male,29,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,20
2056,She is not a hen.,2911,19,hen,,non-intensified,Graduated High School,1625519455115,61,male,37,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,21
2056,He is not a mouse.,8912,19,mouse,,non-intensified,Graduated High School,1625519455115,61,male,25,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,52,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,22
2056,He is not a real lamb.,2833,19,lamb,,intensified,Graduated High School,1625519455115,61,male,4,"english, irish",real,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,23
2056,She is not a real hen.,2206,19,hen,,intensified,Graduated High School,1625519455115,61,male,40,"english, irish",real,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,26,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,24
2056,She is not a real bee.,1734,19,bee,,intensified,Graduated High School,1625519455115,61,male,20,"english, irish",real,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,25
2056,He is not a weasel.,1945,19,weasel,,non-intensified,Graduated High School,1625519455115,61,male,41,"english, irish",non-modal,<b>-</b>,<b>+</b>,8624F125,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,0,Mon Jul 05 2021 22:07:39 GMT+0100 (Irish Standard Time),1625519259069,3.2674333333333334,slider_rating_custom,26
2055,She is not a real bat.,26473,33,bat,,intensified,Higher Degree,1625519429138,61,female,12,english,real,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,81,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,1
2055,He is not a snake.,4451,33,snake,,non-intensified,Higher Degree,1625519429138,61,female,49,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,100,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,2
2055,He is not a literal mouse.,4020,33,mouse,,intensified,Higher Degree,1625519429138,61,female,27,english,literal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,10,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,3
2055,He is not a literal rat.,3870,33,rat,,intensified,Higher Degree,1625519429138,61,female,35,english,literal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,69,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,4
2055,He is not a weasel.,2195,33,weasel,,non-intensified,Higher Degree,1625519429138,61,female,41,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,21,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,5
2055,He is not an actual snake.,3327,33,snake,,intensified,Higher Degree,1625519429138,61,female,50,english,actual,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,85,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,6
2055,She is not a literal bee.,2764,33,bee,,intensified,Higher Degree,1625519429138,61,female,19,english,literal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,98,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,7
2055,She is not a chicken.,3052,33,chicken,,non-intensified,Higher Degree,1625519429138,61,female,21,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,91,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,8
2055,She is not an actual chicken.,3368,33,chicken,,intensified,Higher Degree,1625519429138,61,female,22,english,actual,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,97,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,9
2055,She is not an actual owl.,2815,33,owl,,intensified,Higher Degree,1625519429138,61,female,46,english,actual,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,92,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,10
2055,He is not a real lamb.,2635,33,lamb,,intensified,Higher Degree,1625519429138,61,female,4,english,real,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,93,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,11
2055,He is not an actual lion.,3415,33,lion,,intensified,Higher Degree,1625519429138,61,female,14,english,actual,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,87,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,12
2055,She is not a bee.,8062,33,bee,,non-intensified,Higher Degree,1625519429138,61,female,17,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,9,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,13
2055,He is not a literal weasel.,3649,33,weasel,,intensified,Higher Degree,1625519429138,61,female,43,english,literal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,11,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,14
2055,She is not a cow.,2491,33,cow,,non-intensified,Higher Degree,1625519429138,61,female,29,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,0,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,15
2055,She is not a bat.,2836,33,bat,,non-intensified,Higher Degree,1625519429138,61,female,9,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,9,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,16
2055,He is not a mouse.,2340,33,mouse,,non-intensified,Higher Degree,1625519429138,61,female,25,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,21,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,17
2055,He is not a rat.,3300,33,rat,,non-intensified,Higher Degree,1625519429138,61,female,33,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,14,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,18
2055,He is not a wolf.,2355,33,wolf,,non-intensified,Higher Degree,1625519429138,61,female,5,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,0,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,19
2055,She is not a real hen.,1824,33,hen,,intensified,Higher Degree,1625519429138,61,female,40,english,real,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,8,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,20
2055,She is not a hen.,3572,33,hen,,non-intensified,Higher Degree,1625519429138,61,female,37,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,33,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,21
2055,She is not an owl.,2050,33,owl,,non-intensified,Higher Degree,1625519429138,61,female,45,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,9,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,22
2055,He is not a lamb.,1963,33,lamb,,non-intensified,Higher Degree,1625519429138,61,female,1,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,13,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,23
2055,He is not a lion.,2787,33,lion,,non-intensified,Higher Degree,1625519429138,61,female,13,english,non-modal,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,26,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,24
2055,She is not an actual cow.,2154,33,cow,,intensified,Higher Degree,1625519429138,61,female,30,english,actual,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,0,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,25
2055,He is not a real wolf.,2505,33,wolf,,intensified,Higher Degree,1625519429138,61,female,8,english,real,<b>-</b>,<b>+</b>,5ed63aeefca2cc03bdcaecc8,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,10,Mon Jul 05 2021 18:07:53 GMT-0300 (ADT),1625519273110,2.6004666666666667,slider_rating_custom,26
2054,She is not a literal bat.,15648,20,bat,,intensified,Higher Degree,1625519431930,61,female,11,english and french,literal,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,0,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,1
2054,He is not a lion.,6726,20,lion,,non-intensified,Higher Degree,1625519431930,61,female,13,english and french,non-modal,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,0,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,2
2054,He is not a rat.,8500,20,rat,,non-intensified,Higher Degree,1625519431930,61,female,33,english and french,non-modal,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,0,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,3
2054,He is not an actual lion.,13310,20,lion,,intensified,Higher Degree,1625519431930,61,female,14,english and french,actual,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,17,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,4
2054,He is not an actual mouse.,8402,20,mouse,,intensified,Higher Degree,1625519431930,61,female,26,english and french,actual,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,19,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,5
2054,She is not a bee.,5161,20,bee,,non-intensified,Higher Degree,1625519431930,61,female,17,english and french,non-modal,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,0,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,6
2054,He is not a literal weasel.,9535,20,weasel,,intensified,Higher Degree,1625519431930,61,female,43,english and french,literal,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,7,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,7
2054,She is not a chicken.,6086,20,chicken,,non-intensified,Higher Degree,1625519431930,61,female,21,english and french,non-modal,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,0,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,8
2054,He is not a literal snake.,3087,20,snake,,intensified,Higher Degree,1625519431930,61,female,51,english and french,literal,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,0,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,9
2054,She is not an actual cow.,8088,20,cow,,intensified,Higher Degree,1625519431930,61,female,30,english and french,actual,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,34,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,10
2054,She is not an actual bee.,4366,20,bee,,intensified,Higher Degree,1625519431930,61,female,18,english and french,actual,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,8,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,11
2054,He is not a snake.,6959,20,snake,,non-intensified,Higher Degree,1625519431930,61,female,49,english and french,non-modal,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,0,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,12
2054,She is not a real chicken.,6707,20,chicken,,intensified,Higher Degree,1625519431930,61,female,24,english and french,real,<b>-</b>,<b>+</b>,60ddc9ab7c340a7755459cf6,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,6,Mon Jul 05 2021 22:05:31 GMT+0100 (British Summer Time),1625519131797,5.0022166666666665,slider_rating_custom,13
